city_en,city_ru,lat,lon,population,iso3,country,country_ru
Harmanli,Харманли,41.9333,25.9,24947,BGR,Bulgaria,Болгария
Paete,Пате,14.37,121.48,24945,PHL,Philippines,Филиппины
Rio preto da eva,City Rio Preto Da Eva,-2.6989,-59.7,24936,BRA,Brazil,Бразилия
Farmington,Фармингтон,40.9845,-111.9065,24934,USA,United states,Соединенные Штаты
Yuzhang,Южхан,25.3333,105.2,24934,CHN,China,Китай
Niscemi,Нискеми,37.15,14.3833,24934,ITA,Italy,Италия
Uherske hradiste,Ухерск Храдист,49.0697,17.4597,24933,CZE,Czechia,Чехия
Traralgon,Траралгон,-38.1958,146.5403,24933,AUS,Australia,Австралия
Chivolo,Чиволо,10.0261,-74.6211,24932,COL,Colombia,Колумбия
Cuijk,Cuijk,51.7269,5.8794,24931,NLD,Netherlands,Нидерланды
Portalegre,Портелегр,39.3167,-7.4167,24930,PRT,Portugal,Португалия
North augusta,Северная Августа,33.5214,-81.9547,24928,USA,United states,Соединенные Штаты
Marneuli,Марнели,41.4872,44.7981,24928,GEO,Georgia,Грузия
Ixchiguan,Ixchiguan,15.1675,-91.9319,24926,GTM,Guatemala,Гватемала
Pinillos,Пиниллос,8.9167,-74.4667,24923,COL,Colombia,Колумбия
Dalupo,Далупо,19.4245,110.5387,24923,CHN,China,Китай
Termini imerese,Термини Имерезе,37.9833,13.7,24920,ITA,Italy,Италия
Mundargi,Мундарги,15.207,75.884,24919,IND,India,Индия
Imatra,Иматра,61.1833,28.7667,24919,FIN,Finland,Финляндия
Rathenow,Ратеноу,52.6,12.3333,24918,DEU,Germany,Германия
Tres de maio,City Tres De Maio,-27.7728,-54.24,24916,BRA,Brazil,Бразилия
Koumia,Кумия,12.5967,-4.6864,24915,MLI,Mali,Мали
Nainpur,Наинпур,22.43,80.12,24914,IND,India,Индия
Asino,City Asino,57.0,86.1333,24913,RUS,Russia,Россия
Auburn hills,Оберн Хиллз,42.6735,-83.2448,24911,USA,United states,Соединенные Штаты
Hunucma,Хунхма,21.0153,-89.8744,24910,MEX,Mexico,Мексика
Elefsina,Городской Элефсина,38.0333,23.5333,24910,GRC,Greece,Греция
Dimasalang,Димасаланг,12.1933,123.8583,24909,PHL,Philippines,Филиппины
Montalban,Монтальбан,10.2522,-68.3019,24908,VEN,Venezuela,Венесуэла
Wanchuan,Ванчюан,35.0875,105.8561,24907,CHN,China,Китай
Szentes,Сити Сцентес,46.6519,20.2572,24905,HUN,Hungary,Венгрия
Dugda,Дугда,23.7452,86.1717,24904,IND,India,Индия
Broadstairs,Городские Бридосы,51.3589,1.4394,24903,GBR,United kingdom,Великобритания
Nogi,Ноги,36.2332,139.7407,24903,JPN,Japan,Япония
Pezinok,Пезинок,48.2919,17.2661,24900,SVK,Slovakia,Словакия
Yaypan,Яйпан,40.3758,70.8156,24900,UZB,Uzbekistan,Узбекистан
Sand,Городской Песок,59.0886,10.4317,24898,NOR,Norway,Норвегия
Ixhuatlancillo,Ixhuatlancillo,18.9,-97.15,24896,MEX,Mexico,Мексика
Ushtobe,Ushtobe,45.2422,77.9822,24895,KAZ,Kazakhstan,Казахстан
Rethymno,-пересмотрение,35.3689,24.4739,24893,GRC,Greece,Греция
Flores costa cuca,City Flores Costa Cuca,14.65,-91.8167,24888,GTM,Guatemala,Гватемала
Minowa,Минова,35.915,137.9819,24887,JPN,Japan,Япония
Westerlo,Вестерло,51.0897,4.9153,24884,BEL,Belgium,Бельгия
Sora,Сора,41.7167,13.6167,24884,ITA,Italy,Италия
Kholmsk,Холмск,47.05,142.05,24884,RUS,Russia,Россия
Piracanjuba,Пираканджуба,-17.3028,-49.0178,24883,BRA,Brazil,Бразилия
Kouhu,Куху,23.5763,120.1725,24882,TWN,Taiwan,Тайвань
Pedro carbo,Педро Карбо,-1.8179,-80.233,24882,ECU,Ecuador,Эквадор
Riverbank,Ривер Бэнкс,37.726,-120.9433,24881,USA,United states,Соединенные Штаты
Quispamsis,Quispamsis,45.4322,-65.9462,24881,CAN,Canada,Канада
Martinopolis,Мартинополис,-22.1461,-51.1709,24881,BRA,Brazil,Бразилия
Sahasoa,Сахасоа,-21.948,45.9891,24877,MDG,Madagascar,Мадагаскар
Stein,Штейн,50.9679,5.7652,24875,NLD,Netherlands,Нидерланды
Iki,Ики,33.7497,129.6914,24873,JPN,Japan,Япония
Les pavillons-sous-bois,City Les Pavillons-sous-bois,48.9,2.5,24872,FRA,France,Франция
Villa tapia,Городская Вилла Тапия,19.3,-70.42,24871,DOM,Dominican republic,Доминиканская Республика
Seal beach,Городской Печать Пляж,33.7542,-118.0714,24868,USA,United states,Соединенные Штаты
Kobo,Кобо,12.15,39.6333,24867,ETH,Ethiopia,Эфиопия
Meiningen,Мейнинген,50.55,10.4167,24867,DEU,Germany,Германия
Breclav,Бреклав,48.7589,16.8819,24863,CZE,Czechia,Чехия
Almonte,Альмонте,37.2667,-6.5167,24863,ESP,Spain,Испания
Wasaga beach,Васага Бич,44.5206,-80.0167,24862,CAN,Canada,Канада
Wujiaying,Вудзииинг,33.1871,107.048,24861,CHN,China,Китай
Karukurti,Карукурти,10.2167,76.3833,24860,IND,India,Индия
Derry,Дерри,40.2709,-76.6561,24858,USA,United states,Соединенные Штаты
Kalavad,Калавад,22.22,70.38,24857,IND,India,Индия
Ishii,Исии,34.0667,134.4333,24856,JPN,Japan,Япония
Edavanakad,Эдаванакад,10.015,76.22,24856,IND,India,Индия
Jabonga,Джабонга,9.3431,125.5156,24855,PHL,Philippines,Филиппины
Solsona,Солсон,18.0961,120.7725,24851,PHL,Philippines,Филиппины
Adis zemen,Адис Земен,12.1167,37.7833,24849,ETH,Ethiopia,Эфиопия
Rangapara,Рангапара,26.8377,92.6688,24847,IND,India,Индия
Maduru,Мадуру,14.7616,78.6171,24843,IND,India,Индия
Cherukara,Черукара,9.4667,76.6,24842,IND,India,Индия
Valambur,Валамбур,11.0,76.2,24841,IND,India,Индия
Vernon,Вернон,49.09,1.49,24841,FRA,France,Франция
Ghoti budrukh,Готи Будрух,19.7167,73.6333,24838,IND,India,Индия
Anivorano avaratra,Аниворано Аваратра,-12.741,49.2332,24838,MDG,Madagascar,Мадагаскар
Raghopur,Рагхопур,25.5323,85.3809,24838,IND,India,Индия
Liangwu,Лиангву,23.6012,111.8238,24838,CHN,China,Китай
Santa rita do passa quatro,City Santa Rita Do Passa Quatro,-21.71,-47.4778,24833,BRA,Brazil,Бразилия
Sirmatpur,Сирматпур,25.3235,87.3836,24830,IND,India,Индия
Hamme,Хамм,51.0833,4.1333,24829,BEL,Belgium,Бельгия
Banga,Банга,31.1887,75.9949,24827,IND,India,Индия
Dangila,Дангала,11.2667,36.8333,24827,ETH,Ethiopia,Эфиопия
Bourdoud,Бурдуд,34.5922,-4.5492,24823,MAR,Morocco,Марокко
Turuttikkara,Туруттиккара,8.9438,76.6039,24823,IND,India,Индия
Savur,Сити Савтур,37.5375,40.8892,24821,TUR,Turkey,Турция
Aso,City Aso,32.9519,131.1214,24820,JPN,Japan,Япония
Westchase,Вестчаз,28.0597,-82.611,24818,USA,United states,Соединенные Штаты
Perevalsk,Перевалск,48.4333,38.8167,24817,UKR,Ukraine,Украина
Nazareth,Назарет,8.558,77.96,24815,IND,India,Индия
Tamboril,Тамборил,-4.8319,-40.3208,24815,BRA,Brazil,Бразилия
Centerville,Сентервилль,39.6339,-84.1449,24815,USA,United states,Соединенные Штаты
Morales,Городской Моралес,8.3133,-73.8719,24811,COL,Colombia,Колумбия
Galdar,Галдар,28.1439,-15.6503,24811,ESP,Spain,Испания
Collingwood,Коллингвуд,44.5,-80.2167,24811,CAN,Canada,Канада
Basopatti,Базопатти,26.578,86.0052,24808,IND,India,Индия
Piat,Городская Питовая,17.7919,121.4769,24805,PHL,Philippines,Филиппины
General luna,Генерал Луна,13.6881,122.1708,24804,PHL,Philippines,Филиппины
Madaoua,Мадауа,14.0762,5.9586,24804,NER,Niger,Нигер
Yukon,Юкон,35.5201,-97.7639,24802,USA,United states,Соединенные Штаты
Thundersley,Гримссли,51.57,0.59,24800,GBR,United kingdom,Великобритания
Poblacion,Побласион,10.1614,125.1303,24800,PHL,Philippines,Филиппины
Kuttampuzha,Куттампуша,10.15,76.7333,24799,IND,India,Индия
Pecan grove,Городской Орехой Рощи,29.6235,-95.733,24798,USA,United states,Соединенные Штаты
Wisbech,Висбех,52.664,0.16,24797,GBR,United kingdom,Великобритания
Swiecie,Свик,53.4167,18.4333,24796,POL,Poland,Польша
Icatu,Икату,-2.7758,-44.0658,24794,BRA,Brazil,Бразилия
Khalari,Халари,23.6506,85.0074,24793,IND,India,Индия
Baarn,Баарн,52.2117,5.2875,24792,NLD,Netherlands,Нидерланды
Corralillo,Корралильо,22.9856,-80.5831,24791,CUB,Cuba,Куба
Voorst,Вурст,52.1692,6.1428,24790,NLD,Netherlands,Нидерланды
Fort dodge,Форт Додж,42.5098,-94.1751,24788,USA,United states,Соединенные Штаты
Plettenberg,Плеттенберг,51.2167,7.8833,24788,DEU,Germany,Германия
Turek,Турек,52.0167,18.5,24788,POL,Poland,Польша
Suchitoto,Сучитото,13.9333,-89.0333,24786,SLV,El salvador,Сальвадор
Usia,Усия,25.4309,83.7075,24786,IND,India,Индия
Gorleston-on-sea,Горлестон-он-си,52.5757,1.7235,24785,GBR,United kingdom,Великобритания
Shivganj,Шивган,25.15,73.07,24785,IND,India,Индия
Salanso,Салансо,12.1833,-4.0833,24783,BFA,Burkina faso,Буркина Фасо
Cambre,Камбр,43.283,-8.333,24781,ESP,Spain,Испания
Pamplona,Памплона,18.4661,121.3425,24781,PHL,Philippines,Филиппины
Tugaya,Тугайя,7.884,124.172,24778,PHL,Philippines,Филиппины
Guarai,Гуарай,-8.8339,-48.51,24775,BRA,Brazil,Бразилия
Nar'yan-mar,Нар'ян-мар,67.6333,53.05,24775,RUS,Russia,Россия
Galdacano,Галдакано,43.2306,-2.8458,24774,ESP,Spain,Испания
Big spring,Большая Весна,32.2389,-101.4799,24769,USA,United states,Соединенные Штаты
Dodola,Додола,6.9833,39.1833,24767,ETH,Ethiopia,Эфиопия
Pepa,Пепа,-7.7106,29.776,24767,COD,Congo (kinshasa),Конго (киншаса)
Rudolstadt,Рудольштадт,50.7169,11.3275,24767,DEU,Germany,Германия
Pweto,Пвето,-8.4667,28.9,24767,COD,Congo (kinshasa),Конго (киншаса)
Beifan,Бейфан,31.3881,113.5269,24765,CHN,China,Китай
San francisco zapotitlan,Сан -франциско Запотитлан,14.5833,-91.5167,24763,GTM,Guatemala,Гватемала
Ardmore,Ардмор,34.1949,-97.1256,24757,USA,United states,Соединенные Штаты
Kalayaan,Калайан,14.328,121.48,24755,PHL,Philippines,Филиппины
Santana,Сантана,-12.9828,-44.0508,24755,BRA,Brazil,Бразилия
Jamay,Джеймэй,20.29,-102.71,24753,MEX,Mexico,Мексика
Bad mergentheim,Плохой Мергентайм,49.5,9.7667,24752,DEU,Germany,Германия
Sandusky,Сандаски,41.4468,-82.7024,24748,USA,United states,Соединенные Штаты
Tres isletas,City Tres Isletas,-26.35,-60.4167,24747,ARG,Argentina,Аргентина
Ban khamen,Бан Хаман,13.8823,100.2879,24745,THA,Thailand,Таиланд
Boureit,Бурейт,34.9833,-4.9167,24743,MAR,Morocco,Марокко
Tuburan,Тубуран,6.6,122.2,24742,PHL,Philippines,Филиппины
Thornaby on tees,Торнаби На Футболках,54.5585,-1.3025,24741,GBR,United kingdom,Великобритания
Villanueva,Виллануэва,4.6087,-72.9288,24740,COL,Colombia,Колумбия
Kulachi,Кулачи,31.9286,70.4592,24738,PAK,Pakistan,Пакистан
Taquaritinga do norte,Taquaritinga Do Norte,-7.9001,-36.0502,24736,BRA,Brazil,Бразилия
Owando,Овандо,-0.4833,15.8975,24736,COG,Congo (brazzaville),Конго (брамзавиль)
Patian,Патиан,5.8444,121.1439,24736,PHL,Philippines,Филиппины
Djambala,Джамбала,-2.54,14.7519,24734,COG,Congo (brazzaville),Конго (брамзавиль)
Guaymango,Гуайманго,13.75,-89.8333,24731,SLV,El salvador,Сальвадор
Barnegat,Барнегат,39.7668,-74.2776,24731,USA,United states,Соединенные Штаты
Floresta,Флореста,-8.6008,-38.5678,24729,BRA,Brazil,Бразилия
Lapao,Лапао,-11.3828,-41.8319,24727,BRA,Brazil,Бразилия
Zanesville,Зейнсвилл,39.9565,-82.0132,24726,USA,United states,Соединенные Штаты
Ain aicha,Айн Айха,34.4833,-4.7,24723,MAR,Morocco,Марокко
Bazarak,Базарак,35.3128,69.5158,24723,AFG,Afghanistan,Афганистан
Junqueiro,Джункейро,-9.9253,-36.4758,24722,BRA,Brazil,Бразилия
Hertford,Хертфорд,51.7966,-0.0774,24720,GBR,United kingdom,Великобритания
Zumpango del rio,Сити Зумманго Дель Рио,17.65,-99.5,24719,MEX,Mexico,Мексика
Haren,Харен,52.7667,7.2167,24719,DEU,Germany,Германия
Brasil novo,City Brasil Novo,-3.2619,-52.6678,24718,BRA,Brazil,Бразилия
Marapanim,Марапаним,-0.7139,-47.6939,24718,BRA,Brazil,Бразилия
Delfzijl,Delfzijl,53.3333,6.9167,24716,NLD,Netherlands,Нидерланды
Moron,Городской Дебил,18.5604,-74.2578,24713,HTI,Haiti,Гаити
Castro alves,Кастро Алвес,-12.7658,-39.4278,24712,BRA,Brazil,Бразилия
Lempaala,Lempaala,61.3167,23.75,24711,FIN,Finland,Финляндия
Zittau,Зиттау,50.8961,14.8072,24710,DEU,Germany,Германия
Macka,Мака,40.8119,39.6131,24709,TUR,Turkey,Турция
Joao lisboa,Жоао Лисбоа,-5.4478,-47.4008,24709,BRA,Brazil,Бразилия
Algeciras,Алджецирас,2.5333,-75.3167,24708,COL,Colombia,Колумбия
Ma`bar,Ма -бар,14.794,44.2935,24707,YEM,Yemen,Йемен
Zhenbeibu,Чжэнбебу,38.6275,106.0669,24706,CHN,China,Китай
Gouna,Гуна,10.9167,-8.0,24704,MLI,Mali,Мали
Podaturpeta,City Podaturpeta,13.2817,79.4854,24703,IND,India,Индия
Victoria,Виктория,-4.6231,55.4525,24701,SYC,Seychelles,Сейшельские Острова
G'allaorol shahri,Г'аллаорол Шахри,40.0214,67.5975,24700,UZB,Uzbekistan,Узбекистан
Mairwa,Марва,26.2322,84.1635,24697,IND,India,Индия
Santa rosa,Санта -роза,10.4456,-75.3686,24694,COL,Colombia,Колумбия
Oga,Ога,39.8868,139.8476,24690,JPN,Japan,Япония
Saltpond,Соленый Понд,5.2091,-1.0606,24689,GHA,Ghana,Гана
Betong,Больная,5.7731,101.0725,24688,THA,Thailand,Таиланд
Kakonko,Каконко,-3.2796,30.96,24688,TZA,Tanzania,Танзания
Morton grove,Мортон Гроув,42.0423,-87.789,24687,USA,United states,Соединенные Штаты
Baroy,Бэйрой,8.03,123.78,24683,PHL,Philippines,Филиппины
Hinis,Хинис,39.3586,41.7003,24680,TUR,Turkey,Турция
Raska,Раска,43.2856,20.6092,24680,SRB,Serbia,Сербия
Tamilisan,Тамилисан,7.9761,122.6639,24680,PHL,Philippines,Филиппины
Paris,Городской Париж,33.6688,-95.546,24678,USA,United states,Соединенные Штаты
Kajiado,Каджиадо,-1.85,36.7833,24678,KEN,Kenya,Кения
Panapur,Панапур,25.6729,85.0715,24678,IND,India,Индия
San benito,Сан Бенито,26.1298,-97.644,24677,USA,United states,Соединенные Штаты
Olesa de montserrat,Олеса Де Монтсеррат,41.545,1.8944,24677,ESP,Spain,Испания
Naruto,Наруто,35.5864,140.4136,24677,JPN,Japan,Япония
Patnagarh,Патнагарх,20.7083,83.1326,24676,IND,India,Индия
Herzogenaurach,Герзогенурах,49.57,10.8819,24674,DEU,Germany,Германия
Monte cristi,Монте Кристи,19.8667,-71.65,24674,DOM,Dominican republic,Доминиканская Республика
Stutterheim,Статтерхейм,-32.5667,27.4167,24673,ZAF,South africa,Юар
Narasingapuram,Нарасингапурам,11.6038,78.5778,24670,IND,India,Индия
Charleville-mezieres,City Charleville-mezieres,49.7719,4.7161,24668,FRA,France,Франция
Libourne,Либурн,44.92,-0.24,24668,FRA,France,Франция
Shitan,Шартан,22.4546,112.5832,24667,CHN,China,Китай
Suitland,Городской Костюм,38.8492,-76.9225,24667,USA,United states,Соединенные Штаты
Scotch plains,Городские Шотландские Равнины,40.6332,-74.3739,24667,USA,United states,Соединенные Штаты
Uaua,Уауа,-9.8419,-39.4819,24665,BRA,Brazil,Бразилия
Chandili,Чандили,19.2467,83.4058,24664,IND,India,Индия
Erandio,Эрандио,43.3047,-2.9731,24662,ESP,Spain,Испания
Jiquilpan de juarez,Jiquilpan De Juarez,19.59,-102.43,24662,MEX,Mexico,Мексика
